development	initials	tzjjjsr	停止軍機艦騷擾	knowledge/Society/2026鄭習會與國共十年再會.md
development	initials	bzsbyxlxl	不只是把影像留下來	knowledge/Art/歌仔戲.md
development	initials	wcdyl	完成第一輪	knowledge/Art/紙風車劇團.md
development	initials	cgezp	粗獷而質樸	knowledge/Art/鶯歌陶瓷博物館.md
development	initials	twnbdkzbtbstbyk	台灣內部對抗中保台不是鐵板一塊	knowledge/Society/2026鄭習會與國共十年再會.md
development	initials	dsdqt	等三到七天	knowledge/Technology/電子商務與數位支付生態系.md
development	initials	styjsdmx	生態與技術等面向	knowledge/Geography/桃園埤塘.md
development	initials	dthlyzc	但他後來也指出	knowledge/Art/歌仔戲.md
development	initials	ysfpkqwrwzctxfx	鹽水蜂炮空氣污染物組成特性分析	knowledge/Culture/鹽水蜂炮.md
development	initials	bsf	不送分	knowledge/Society/2026年分科爭議.md
development	initials	bsf	不送分	knowledge/Society/2026年分科爭議.md
development	initials	zxjpgs	種選舉票估算	knowledge/Politics/台灣不在籍投票.md
development	initials	lbhmm	來保護媽媽	knowledge/People/林郁婷.md
development	initials	cjfy	潮嘉風月	knowledge/Culture/台灣茶文化.md
development	initials	srjfyzomr	雖然技法源自歐美日	knowledge/Food/台灣麵包與烘焙.md
development	initials	wjbk	維基百科	knowledge/Art/鶯歌陶瓷博物館.md
development	initials	hhsqf	合歡山群峰	knowledge/Nature/台灣步道文化與公民守護.md
development	initials	wskxz	威斯康辛州	knowledge/Technology/Computex.md
development	initials	che	蔡海恩	knowledge/Music/濁水溪公社.md
development	initials	xsgmc	小時改名潮	knowledge/Culture/菜市場名.md
development	initials	zysbzyltsbd	自由時報轉引路透社報導	knowledge/Society/2026鄭習會與國共十年再會.md
development	initials	zjjc	走進劇場	knowledge/Art/歌仔戲.md
development	initials	hrx	黃仁勳	knowledge/Technology/Computex.md
development	initials	zpcsfhm	主炮城施放畫面	knowledge/Culture/鹽水蜂炮.md
development	initials	wbc	吳寶春	knowledge/Food/台灣麵包與烘焙.md
development	initials	wbc	吳寶春	knowledge/Food/台灣麵包與烘焙.md
development	initials	dezscysj	第二種是產業時間	knowledge/Food/醬油.md
development	initials	jhly	交換利益	knowledge/Culture/菜市場名.md
development	initials	rbd	日報導	knowledge/Politics/歡樂無法黨.md
development	mixed	yyangzran	一樣自然	knowledge/Culture/台灣華語的演化.md
development	mixed	twanhbeijshuyjiujgou	台灣烘焙技術研究機構	knowledge/Food/台灣麵包與烘焙.md
development	mixed	rtongyge	讓同一個	knowledge/Lifestyle/307taipeibus.md
development	mixed	jbainlai	幾百年來	knowledge/History/羅發號事件與卓杞篤.md
development	mixed	kfazzai	開發者在	knowledge/Technology/台灣Game-Jam社群.md
development	mixed	yjihfusbixyinyjutkeg	以及回覆時必須引用具體課綱	knowledge/Society/2026年分科爭議.md
development	mixed	bwenwgaiz	本文未改作	knowledge/Politics/第一次總統直選.md
development	mixed	nmansbas	年滿十八歲	knowledge/Politics/投票權門檻歷史.md
development	mixed	wyouqxiaotpaizge	為由取消銅牌資格	knowledge/People/林郁婷.md
development	mixed	nzaicmianlshengskaoy	年再次面臨生死考驗	knowledge/Nature/台灣海洋生態.md
development	mixed	nkejzhu	寧可僵住	knowledge/Politics/中選會制度.md
development	mixed	kdez	靠得住	knowledge/People/林郁婷.md
development	mixed	hrenx	黃仁勳	knowledge/Technology/Computex.md
development	mixed	xshiznei	小時之內	knowledge/Society/台灣省籍矛盾.md
development	mixed	hnuom	或糯米	knowledge/Food/粽子.md
development	mixed	jtongb	交通部	knowledge/Lifestyle/台灣YouBike文化與城市微交通革命.md
development	mixed	pzhiyliang	品質優良	knowledge/History/台灣海洋貿易史.md
development	mixed	zguogmindzhux	中國國民黨主席	knowledge/Society/2026鄭習會與國共十年再會.md
development	mixed	zbianwjiehwencshangd	轉變為結合文創商店	knowledge/Art/鶯歌陶瓷博物館.md
development	mixed	xyixjia	現已下架	knowledge/Technology/台灣Game-Jam社群.md
development	mixed	yjixmingtlid	以及姓名條例第	knowledge/Culture/台灣人小時候的英文名字.md
development	mixed	zchouytianwshej	增稠與甜味設計	knowledge/Food/醬油.md
development	mixed	rjiaodnian	任教多年	knowledge/People/席慕蓉.md
development	mixed	szengz	艘增至	knowledge/Society/2026鄭習會與國共十年再會.md
development	mixed	twanbdaor	台灣步道日	knowledge/Nature/台灣步道文化與公民守護.md
development	mixed	ldengh	李登輝	knowledge/Politics/第一次總統直選.md
development	mixed	ldengh	李登輝	knowledge/Politics/第一次總統直選.md
development	mixed	jheqxiangzliao	結合氣象資料	knowledge/Nature/台灣步道文化與公民守護.md
development	mixed	jtizlian	集體自戀	knowledge/Society/毒馬鈴薯認知作戰.md
development	mixed	rjinryou	如今仍有	knowledge/Culture/菜市場名.md
development	mixed	lshihgu	歷史回顧	knowledge/Society/2026鄭習會與國共十年再會.md
development	mixed	jqiaozshigju	技巧只是工具	knowledge/People/席慕蓉.md
development	mixed	gkaizliao	公開資料	knowledge/Geography/桃園埤塘.md
development	mixed	jweijyou	加味醬油	knowledge/Food/醬油.md
development	mixed	gjujtongb	根據交通部	knowledge/Lifestyle/台灣YouBike文化與城市微交通革命.md
development	mixed	yzoujshuccao	演奏技術粗糙	knowledge/Music/濁水溪公社.md
development	mixed	zfub	政府把	knowledge/Lifestyle/台灣海關報關制度與EZWAY.md
development	mixed	czhanrbij	策展人筆記	knowledge/Society/2026年分科爭議.md
development	mixed	dsangwentshiaquanykongj	第三個問題是安全與空間	knowledge/Lifestyle/台灣YouBike文化與城市微交通革命.md
development	mixed	ndaihshoudgongzshangs	年代後受到工資上升	knowledge/History/高雄加工出口區.md
development	mixed	cshidkej	次世代科技	knowledge/Technology/Computex.md
development	mixed	wjibke	維基百科	knowledge/People/林郁婷.md
development	mixed	qwuwyuanh	僑務委員會	knowledge/Politics/台灣不在籍投票.md
development	mixed	sgongmquanxxianaweigguan	歲公民權修憲案未過關	knowledge/Politics/投票權門檻歷史.md
development	mixed	czonglguanw	菜粽李官網	knowledge/Food/粽子.md
development	mixed	wxianglxiangq	我想來想去	knowledge/Technology/電子商務與數位支付生態系.md
development	mixed	ztityifbu	主題統一發佈	knowledge/Technology/台灣Game-Jam社群.md
development	mixed	nqingjgongztaiwhou	年清軍攻佔台灣後	knowledge/History/台灣海洋貿易史.md
development	mixed	jtanyyaoqdianljiegzhuanx	減碳又要求電力結構轉型	knowledge/Technology/台灣的電力與半導體.md
development	mixed	eerbshij	二二八事件	knowledge/Society/台灣省籍矛盾.md
development	mixed	nshangs	年上市	knowledge/Lifestyle/台灣海關報關制度與EZWAY.md
development	mixed	gyings	供應商	knowledge/Technology/台灣的電力與半導體.md
development	mixed	gzhongmzhidlan	觀眾明知道爛	knowledge/Technology/台灣Game-Jam社群.md
development	mixed	xweismingzhe	先為神明祝賀	knowledge/Art/歌仔戲.md
development	mixed	hyicshi	後一層是	knowledge/Lifestyle/307taipeibus.md
development	mixed	jruh	加入後	knowledge/Music/濁水溪公社.md
development	mixed	thelxianbhao	統合路線編號	knowledge/Lifestyle/307taipeibus.md
development	mixed	yshidanyyuxyingsquanljie	原始檔案頁與相應授權連結	knowledge/Politics/第一次總統直選.md
development	mixed	jshurcai	技術人才	knowledge/History/高雄加工出口區.md
development	mixed	tpianlzi	圖片來自	knowledge/Lifestyle/307taipeibus.md
development	mixed	zyangs	中央社	knowledge/Technology/迷音Miin.md
development	mixed	zyangs	中央社	knowledge/Technology/迷音Miin.md
development	mixed	ryisgou	容易上鉤	knowledge/Nature/台灣海洋生態.md
development	mixed	thoulzaiychangyjiangztanc	他後來在一場演講中坦承	knowledge/Technology/電子商務與數位支付生態系.md
development	partial	asha	阿莎力	knowledge/Culture/台灣華語的演化.md
development	partial	asha	阿莎力	knowledge/Culture/台灣華語的演化.md
development	partial	huanying	歡迎開	knowledge/Technology/台灣Game-Jam社群.md
development	partial	jiaofubashenjiaotuijinhuo	轎夫把神轎推進火光	knowledge/Culture/鹽水蜂炮.md
development	partial	zhanhongzhi	詹宏志到	knowledge/Technology/電子商務與數位支付生態系.md
development	partial	lifayuanzhixunquan	立法院質詢全文	knowledge/Society/毒馬鈴薯認知作戰.md
development	partial	xiaoshidaohuobian	小時到貨變成	knowledge/Technology/電子商務與數位支付生態系.md
development	partial	luguoguang	路過廣場	knowledge/Art/歌仔戲.md
development	partial	xushuiguangaijinribadeyidainong	蓄水灌溉今日八德一帶農田	knowledge/Geography/桃園埤塘.md
development	partial	fensheyuzaizheng	分設與再整合	knowledge/History/淡江中學.md
development	partial	shisuo	是所謂	knowledge/History/羅發號事件與卓杞篤.md
development	partial	shengtaiyujishudengmian	生態與技術等面向	knowledge/Geography/桃園埤塘.md
development	partial	meiyue	每月約	knowledge/Lifestyle/台灣海關報關制度與EZWAY.md
development	partial	getianzhong	隔天中午	knowledge/Lifestyle/台灣海關報關制度與EZWAY.md
development	partial	wanrenai	萬人愛搭	knowledge/Lifestyle/307taipeibus.md
development	partial	yeyouriwenzuo	也有日文作品	knowledge/Art/日治時期文學.md
development	partial	fanduitai	反對台獨	knowledge/Society/2026鄭習會與國共十年再會.md
development	partial	queyongyouchao	卻擁有超過	knowledge/Nature/台灣步道文化與公民守護.md
development	partial	yebuzaitai	也不在台北	knowledge/Society/2026鄭習會與國共十年再會.md
development	partial	niantiyuyundongjingyingjiangbanjiangdian	年體育運動精英獎頒獎典禮	knowledge/People/林郁婷.md
development	partial	meiribi	每日必看	knowledge/Society/毒馬鈴薯認知作戰.md
development	partial	quebuguidingzuixiaozhixuemian	卻不規定最小植穴面積	knowledge/Lifestyle/台灣行道樹.md
development	partial	youshiye	有時也叫	knowledge/Food/粽子.md
development	partial	dongningwangguoyuri	東寧王國與日本	knowledge/History/台灣海洋貿易史.md
development	partial	yishufenggeyuying	藝術風格與影響	knowledge/Art/歌仔戲.md
development	partial	aoyunquan	奧運拳擊	knowledge/People/林郁婷.md
development	partial	zhuoqi	卓杞篤	knowledge/History/羅發號事件與卓杞篤.md
development	partial	xinwen	新聞網	knowledge/Society/2026年分科爭議.md
development	partial	chuangzuozhexuyaoxiangqing	創作者需要想清楚	knowledge/Technology/台灣Game-Jam社群.md
development	partial	laiqing	賴清德	knowledge/Society/毒馬鈴薯認知作戰.md
development	partial	jishiziliaoshi	即時資料是每	knowledge/Lifestyle/台灣YouBike文化與城市微交通革命.md
development	partial	yingyushou	英語受訪	knowledge/Technology/迷音Miin.md
development	partial	shuangnianzhan	雙年展採	knowledge/Art/鶯歌陶瓷博物館.md
development	partial	yinweigong	因為攻擊	knowledge/Technology/電子商務與數位支付生態系.md
development	partial	zhichengshinanxingzhuliumingzi	志成是男性主流名字考	knowledge/Culture/菜市場名.md
development	partial	dafu	答覆是	knowledge/Lifestyle/台灣海關報關制度與EZWAY.md
development	partial	haochu	號出口	knowledge/History/高雄加工出口區.md
development	partial	houlaikuosandaogezhongtaolun	後來擴散到各種討論板	knowledge/Culture/台灣華語的演化.md
development	partial	barenzhizhandingyi	把認知戰定義為	knowledge/Technology/迷音Miin.md
development	partial	dankeyikaishiweiraotongyitaozi	但可以開始圍繞同一套資料	knowledge/Politics/台灣不在籍投票.md
development	partial	renzhizuozhanceng	認知作戰層面	knowledge/Society/毒馬鈴薯認知作戰.md
development	partial	xianjinfengzhuang	先進封裝為	knowledge/Technology/Computex.md
development	partial	jintianhuitou	今天回頭看	knowledge/Lifestyle/307taipeibus.md
development	partial	taiwanhuanxiang	台灣幻想曲	knowledge/Art/紙風車劇團.md
development	partial	weisikangxin	威斯康辛州	knowledge/Technology/Computex.md
development	partial	suiranjifayuanzioumei	雖然技法源自歐美日	knowledge/Food/台灣麵包與烘焙.md
development	partial	guoneiyizhuantou	國內移轉投票	knowledge/Politics/台灣不在籍投票.md
development	partial	zhutitongyifa	主題統一發佈	knowledge/Technology/台灣Game-Jam社群.md
development	partial	tazaimiaochengshikaoji	它在廟埕時靠即興	knowledge/Art/歌仔戲.md
development	partial	nianlishibao	年歷史報導	knowledge/Lifestyle/307taipeibus.md
development	partial	kexueyuan	科學園區	knowledge/Technology/台灣的電力與半導體.md
development	partial	zhujianzhan	逐漸展開	knowledge/People/席慕蓉.md
development	partial	dawangye	大王椰子	knowledge/Lifestyle/台灣行道樹.md
development	partial	qunianjinrigetai	去年今日割台灣	knowledge/Art/日治時期文學.md
development	partial	xijiebianchengjishuwen	細節變成技術問題	knowledge/Society/2026鄭習會與國共十年再會.md
development	partial	nianwei	年為止	knowledge/Culture/台灣茶文化.md
development	partial	fenkeceyanshengwushitixuanxiangxiang	分科測驗生物試題選項相同	knowledge/Society/2026年分科爭議.md
development	partial	fenkeceyanshengwushitixuanxiangxiang	分科測驗生物試題選項相同	knowledge/Society/2026年分科爭議.md
development	partial	xiujianfang	修剪方式	knowledge/Lifestyle/台灣行道樹.md
development	partial	shenjiaoruhechu	神轎如何出巡	knowledge/Culture/鹽水蜂炮.md
development	partial	tianxiawenhuazhuan	天下文化專文	knowledge/People/林郁婷.md
development	partial	jiaqiyi	架起一個	knowledge/Technology/迷音Miin.md
development	partial	quanguofaguiziliao	全國法規資料庫	knowledge/Politics/投票權門檻歷史.md
development	partial	meifengxuan	每逢選舉	knowledge/Society/台灣省籍矛盾.md
reserved	full	xianshikongzhijingpiandengbutongchanpin	顯示控制晶片等不同產品	knowledge/Economy/台灣企業：瑞昱半導體.md
reserved	full	zengjinliangshuang	增進涼爽	knowledge/Culture/媽祖與大道公的傳說.md
reserved	full	guihuashiniantouru	規劃十年投入	knowledge/Society/電網韌性.md
reserved	full	yapianjizhongyaozhiyanjiu	鴉片及中藥之研究	knowledge/People/杜聰明.md
reserved	full	danzaitayanli	但在他眼裡	knowledge/People/杜聰明.md
reserved	full	wudianxiangan	無電線桿	knowledge/Geography/北大特區.md
reserved	full	minguoqishiwunian	民國七十五年	knowledge/Economy/台灣蘭花.md
reserved	full	takanqilairouruan	它看起來柔軟	knowledge/Economy/台灣蘭花.md
reserved	full	nianyuyefazhanfangan	年漁業發展方案	knowledge/History/台灣漁業現代化.md
reserved	full	mohuanshengbei	魔幻聖貝	knowledge/Culture/拉阿魯哇族.md
reserved	full	xunhuanjingjichanzhi	循環經濟產值	knowledge/Economy/台灣循環經濟與資源再利用.md
reserved	full	lunwenzhutizhengshi	論文主題正是	knowledge/People/柯文哲.md
reserved	full	dangzhenggebeibanqiuxianrubingfengshi	當整個北半球陷入冰封時	knowledge/Nature/台灣森林生態系.md
reserved	full	shigaixiang	是該項	knowledge/Society/外送專法.md
reserved	full	taiwandangdaiyishuziliaoku	台灣當代藝術資料庫	knowledge/Art/街頭塗鴉.md
reserved	full	zuihoujuanchengyuanzhuzhuangqiepian	最後捲成圓柱狀切片	knowledge/Food/蛋撻.md
reserved	full	zailakai	再拉開	knowledge/Food/糖蔥.md
reserved	full	shouquantupian	授權圖片	knowledge/Geography/苗栗縣.md
reserved	full	zongjingfeida	總經費達	knowledge/People/蘇巧慧.md
reserved	full	yezhebicijingzheng	業者彼此競爭	knowledge/Economy/台灣蘭花.md
reserved	full	shuilujulibuchaoguoshiwugongli	水路距離不超過十五公里	knowledge/Food/台南中西區美食小吃文化.md
reserved	full	meirijingbao	每日鏡報	knowledge/People/林昶佐.md
reserved	full	huanjuhuashuo	換句話說	knowledge/Technology/國家太空中心.md
reserved	full	kangzhengzhitang	抗爭之糖	knowledge/Food/糖蔥.md
reserved	full	niandadao	年達到	knowledge/History/台灣漁業現代化.md
reserved	full	niandadao	年達到	knowledge/History/台灣漁業現代化.md
reserved	full	taiwandiyikequanchengzizhiweixingfuweiwuhao	台灣第一顆全程自製衛星福衛五號	knowledge/Technology/國家太空中心.md
reserved	full	tazhengduozaidiannaoyingmuhoudadiandong	他正躲在電腦螢幕後打電動	knowledge/People/金城武.md
reserved	full	baxiufuneirongfenchengtiegui	把修復內容分成鐵軌	knowledge/Geography/阿里山林業鐵路.md
reserved	full	kaiqihezuoxinpianzhang	開啟合作新篇章	knowledge/Economy/台灣蘭花.md
reserved	full	zhengfubingwuanzhiyiwu	政府並無安置義務	knowledge/Lifestyle/高速公路.md
reserved	full	ershiyinweitadong	而是因為它懂	knowledge/Economy/全聯福利中心.md
reserved	full	qianniuhua	牽牛花	knowledge/Culture/校園順口溜.md
reserved	full	yeshitafalvrenxinggezhong	也是她法律人性格中	knowledge/People/蘇巧慧.md
reserved	full	tuyazaitaiwanbuzhishizhuangshi	塗鴉在台灣不只是裝飾	knowledge/Art/街頭塗鴉.md
reserved	full	zaigongyuan	在公園	knowledge/Nature/台灣皇蛾.md
reserved	full	zaibushaomiaoyuzhong	在不少廟宇中	knowledge/Culture/九天玄女信仰.md
reserved	full	yimeiyuan	億美元	knowledge/Technology/台灣人工智慧發展與未來策略.md
reserved	full	yinweizhuganxianhuodaolushousunshi	因為主幹線或道路受損時	knowledge/Society/電網韌性.md
reserved	full	weijibaike	維基百科	knowledge/Food/台灣辦桌文化.md
reserved	full	weijibaike	維基百科	knowledge/Food/台灣辦桌文化.md
reserved	full	banyesidian	半夜四點	knowledge/Food/台南中西區美食小吃文化.md
reserved	full	niantuichu	年推出	knowledge/Economy/台灣企業：聯華電子.md
reserved	full	zaigudingdianmian	在固定店面	knowledge/Food/台灣辦桌文化.md
reserved	full	kaifangdangjin	開放黨禁	knowledge/People/蔣經國.md
reserved	full	yuequshi	月去世	knowledge/People/蔣經國.md
reserved	full	bandaotizhizaoshigaohaoneng	半導體製造是高耗能	knowledge/Economy/台灣企業：聯華電子.md
reserved	full	cezhanrenbiji	策展人筆記	knowledge/Art/街頭塗鴉.md
reserved	full	cezhanrenbiji	策展人筆記	knowledge/Art/街頭塗鴉.md
reserved	full	jindingjiang	金鼎獎	knowledge/People/何飛鵬.md
reserved	full	jiluhukoulaojie	記錄湖口老街	knowledge/Geography/湖口老街.md
reserved	full	guigepuji	規格普及	knowledge/Economy/台灣企業：瑞昱半導體.md
reserved	full	xintouke	新頭殼	knowledge/People/蘇巧慧.md
reserved	full	andelubingdian	安德魯餅店	knowledge/Food/蛋撻.md
reserved	full	shangludisitian	上路第四天	knowledge/Society/外送專法.md
reserved	full	suqiaohuiguanfang	蘇巧慧官方	knowledge/People/蘇巧慧.md
reserved	full	ciweigerenjingyan	此為個人經驗	knowledge/Culture/台灣VTuber.md
reserved	full	qianzhanhuojianyanjiuzhongxin	前瞻火箭研究中心	knowledge/Technology/國家太空中心.md
reserved	full	yiminshuitubufu	移民水土不服	knowledge/People/杜聰明.md
reserved	full	zhuanhuaweinengyuanzichan	轉化為能源資產	knowledge/Economy/台灣循環經濟與資源再利用.md
reserved	full	jianjincelue	漸禁策略	knowledge/People/杜聰明.md
reserved	full	faguixitong	法規系統	knowledge/Technology/國家太空中心.md
reserved	full	diyizhongshi	第一種是	knowledge/Food/台灣辦桌文化.md
reserved	full	nengbunengzaiyuzouzugongxiang	能不能在與鄒族共享	knowledge/Culture/拉阿魯哇族.md
reserved	initials	rjycyzjxsy	讓舊有成癮者繼續使用	knowledge/People/杜聰明.md
reserved	initials	jblybl	既不藍也不綠	knowledge/People/柯文哲.md
reserved	initials	ytjdzzxjzcbt	與台積電專注先進製程不同	knowledge/Economy/台灣企業：聯華電子.md
reserved	initials	yjg	月竣工	knowledge/Geography/屏東縣.md
